genes,loadings
AT4G24930,-0.015503011042947188
AT4G24940,-0.01531783744672618
AT4G24960,-0.013502828989236913
AT4G24970,-0.011358885513500385
AT4G25080,-0.012672075590882504
AT4G25120,-0.01004310858252513
AT4G25160,-0.003937456698154909
AT4G25170,-0.01400648564615326
AT4G25180,-0.013707430689471552
AT4G25190,-0.001294607602045382
AT4G25200,0.00016089791094422445
AT4G25230,-0.012609571315175715
AT4G25360,-0.01295810549153692
AT4G25450,-0.014772505469224866
AT4G25540,-0.005321035669524455
AT4G25570,-0.01466207184693127
AT4G25610,-0.010635829074632308
AT4G25620,-0.012954497217883743
AT4G25630,-0.01154067931454082
AT4G25650,-0.013574882084306041
AT4G25660,-0.013157737875928957
AT4G25670,-0.013109859806139722
AT4G25700,-0.012944885327657807
AT4G25720,-0.013900173720205387
AT4G25730,-0.014935604155074937
AT4G25740,-0.014228154800373212
AT4G25750,-0.004545729998701294
AT4G25835,-0.009196034730562243
AT4G25840,-0.013429241499912311
AT4G25850,-0.005639777343270479
AT4G25890,-0.013155407543421148
AT4G25910,-0.015732098435509892
AT4G25970,-0.015422781115685513
AT4G25990,-0.010325920119580731
AT4G26000,-0.013398857581070624
AT4G26160,-0.012983267261811971
AT4G26370,-0.016404963294364684
AT4G26430,-0.012749260440834013
AT4G26440,-0.00010295322229906264
AT4G26450,-0.013176363783911092
AT4G26470,-0.0075716457333975294
AT4G26500,-0.006610030342540523
AT4G26540,-0.01459974558475463
AT4G26550,-0.01311664396167227
AT4G26555,-0.016576426801796093
AT4G26630,-0.0044298869027746155
AT4G26670,-0.014049191503848238
AT4G26720,-0.014395684219633926
AT4G26750,-0.011975227073930787
AT4G26780,-0.014410106648415964
AT4G26810,-0.012686581552597118
AT4G26850,-0.012593009276566263
AT4G26870,-0.01530535032405705
AT4G26900,-0.0161068821687751
AT4G26910,-0.013562506694893754
AT4G26965,-0.013555537637833117
AT4G26980,-0.012586908715852177
AT4G26990,-0.009498572974252082
AT4G27040,-0.013685994215696043
AT4G27070,-0.011267484863001803
AT4G27120,-0.013588137901084343
AT4G27240,-0.011867107948639674
AT4G27250,-0.0035632181125813517
AT4G27340,-0.014670966804054804
AT4G27350,-0.010078997194574318
AT4G27490,-0.014125836129465136
AT4G27500,-0.01214678787638384
AT4G27510,-0.005424741052416945
AT4G27540,-0.012795650092222418
AT4G27600,-0.014307055702469701
AT4G27610,-0.01323491277047443
AT4G27640,-0.010798003168901282
AT4G27670,-6.547984949469367e-05
AT4G27680,-0.012904610638156842
AT4G27690,-0.013734930731045548
AT4G27700,-0.016539470190223695
AT4G27750,-0.013731828028094955
AT4G27760,-0.015321388518301417
AT4G27790,-0.0006244495285012845
AT4G27800,-0.014399428515664628
AT4G27870,-0.014516783129563214
AT4G27890,-0.0006875981007275875
AT4G27900,-0.014388766324275574
AT4G28005,-0.0009374250024362965
AT4G28020,-0.01053918833436097
AT4G28025,-0.014277484047485748
AT4G28030,-0.01618506154276766
AT4G28070,-0.011118633981600163
AT4G28200,-0.013913990058028574
AT4G28260,-0.01405395986330705
AT4G28300,-0.011421454179292903
AT4G28450,-0.015123998750311148
AT4G28530,-0.0034983560701176974
AT4G28590,-0.013784724239110414
AT4G28600,-0.012746116951818515
AT4G28620,1.7190911989160547e-06
AT4G28660,-0.01473854060280786
AT4G28706,-0.01684875287725485
AT4G28740,-0.014439008692483747
AT4G28830,-0.013855789386843037
AT4G28860,-0.014344617770982738
AT4G28910,-0.01392201626807869
AT4G28980,-0.012518532511856514
AT4G28990,-0.012142081523326109
AT4G29060,-0.016066410882814994
AT4G29070,-0.013592522026411629
AT4G29170,-0.011908102142781252
AT4G29230,-0.006623953349549889
AT4G29330,-0.01323764108145305
AT4G29380,-0.010948381552193975
AT4G29400,-0.01548892399195758
AT4G29490,-0.014594886453962534
AT4G29520,-0.014762582745254932
AT4G29590,-0.013872589125729338
AT4G29680,-0.012066979846196757
AT4G29720,-0.013303744346668091
AT4G29830,-0.013910594514621222
AT4G29860,-0.011388033318719803
AT4G29890,-0.01456930327507409
AT4G29910,-0.01212598830942821
AT4G29920,-0.00854705716912212
AT4G29940,-0.012696029671377581
AT4G30010,-0.012160009444267561
AT4G30150,-0.010385929460709426
AT4G30200,-0.013353078569384814
AT4G30310,-0.015026179785593482
AT4G30350,-0.010751449581376528
AT4G30480,-0.014129632148693174
AT4G30510,-0.012581135967458738
AT4G30600,-0.01189601526310246
AT4G30630,-0.011752652210328287
AT4G30640,-0.004367145419451385
AT4G30720,-0.016154328272099096
AT4G30770,0.0001605428430411513
AT4G30790,-0.010694317373717862
AT4G30820,-0.012338361820850073
AT4G30825,-0.01195866209105271
AT4G30840,-0.012936032484221064
AT4G30870,-0.009958749832992858
AT4G30890,-0.01355628567077925
AT4G30900,-0.01356852309497714
AT4G30930,-0.014848964882928712
AT4G30950,-0.014816703218842278
AT4G30990,-0.01211138361422606
AT4G31010,-0.0130697598315959
AT4G31040,-0.016765410051898993
AT4G31120,-0.015534396843088718
AT4G31130,-0.013718520323617424
AT4G31150,-0.012563333116615697
AT4G31160,-0.011770333840836566
AT4G31200,-0.012159526388982137
AT4G31210,-0.015204439950641935
AT4G31270,-0.01240789785315142
AT4G31300,-0.01346981461790253
AT4G31330,-0.009767557524717113
AT4G31390,-0.014001921390654913
AT4G31400,-0.010047701278339151
AT4G31410,-0.013468718200539555
AT4G31430,-0.013386456112865291
AT4G31460,-0.014598621050190372
AT4G31480,-0.013231210404644811
AT4G31530,-0.012010499396355699
AT4G31540,-0.00566985506367294
AT4G31570,-0.010302844740826508
AT4G31600,-0.013634706801098457
AT4G31700,-0.012467579135279782
AT4G31720,-0.013529679837144221
AT4G31770,-0.012105333532766462
AT4G31780,-0.014355707658179517
AT4G31790,-0.01337282890167489
AT4G31805,-0.010061244946133429
AT4G31820,-0.014355061860872032
AT4G31850,-0.013022411618223245
AT4G31990,-0.013882450793745256
AT4G32050,-0.012676657018880435
AT4G32060,-0.012249801832822703
AT4G32140,-0.012902144168522055
AT4G32180,-0.014494744234851578
AT4G32190,-0.013788933133154959
AT4G32250,-0.012463658930976597
AT4G32280,-0.007829805754907259
AT4G32320,-0.015252936317025057
AT4G32360,-0.012873480740874178
AT4G32400,-0.01291169029112304
AT4G32430,-0.006469135599315539
AT4G32470,-0.01129880333196402
AT4G32590,-0.014933924926554546
AT4G32605,-0.01428729601127059
AT4G32620,-0.011230772380420358
AT4G32650,-0.009668714080209438
AT4G32700,-0.008810702697701142
AT4G32730,-0.012436037247710406
AT4G32750,-0.011329587653903378
AT4G32770,-0.01417459797155949
AT4G32810,-0.0040052361938372515
AT4G32820,-0.011581862353379012
AT4G32900,-0.015948380899458426
AT4G32910,-0.01432936760062014
AT4G32930,-0.014873059302009396
AT4G32980,-0.014978230939027962
AT4G33000,-0.015527531216673359
AT4G33030,-0.01368218306268323
AT4G33060,-0.013852084381748854
AT4G33090,-0.01422996272292953
AT4G33110,-0.015487812715841756
AT4G33140,-0.01264975434007744
AT4G33150,-0.011791926987192876
AT4G33210,-0.013209081422197963
AT4G33250,-0.013727456484414105
AT4G33350,-0.014893152699756574
AT4G33360,-0.0140548136308775
AT4G33370,-0.0009110600217625281
AT4G33380,-0.014834829299604377
AT4G33410,-0.012891053822090963
AT4G33420,-0.01003256374453878
AT4G33440,-0.010349586920909579
AT4G33460,-0.014245193116847223
AT4G33470,-0.015559704382072869
AT4G33495,-0.012714069812948656
AT4G33520,-0.01629867292534369
AT4G33530,-0.014634514077374521
AT4G33580,-0.01582704650760412
AT4G33625,-0.015666380871282134
AT4G33630,-0.016350385520557453
AT4G33640,-0.014062478080255854
AT4G33670,-0.014976413044916474
AT4G33690,-0.012117032747312233
AT4G33760,-0.015848335569981737
AT4G33945,-0.013585586501750561
AT4G34020,-0.016345229060073286
AT4G34030,-0.015403445968176185
AT4G34070,-0.013474744853984982
AT4G34140,-0.01261247615494534
AT4G34150,-0.009047809911379222
AT4G34190,-0.014596620949485719
AT4G34270,-0.014033040916348983
AT4G34310,-0.010398696215223133
AT4G34350,-0.013364683337257911
AT4G34360,-0.011557122595911927
AT4G34430,-0.012770461049189356
AT4G34450,-0.013098237952795211
AT4G34460,-0.013803086267139268
AT4G34490,-0.013786030729608875
AT4G34620,-0.012814841613385352
AT4G34640,-0.01519254851401979
AT4G34700,-0.01255815859534932
AT4G34730,-0.014276746982160507
AT4G34830,-0.01598566796863483
AT4G34840,-0.012294204848178175
AT4G34890,-0.01243517388254113
AT4G34910,-0.013752922210691104
AT4G34920,-0.011880391213023856
AT4G34960,-0.014451218181719594
AT4G35000,-0.012930051015440851
AT4G35230,-0.014233321372731223
AT4G35250,-0.015019872092749471
AT4G35420,-0.01336995196042627
AT4G35440,-0.012637756573421765
AT4G35520,-0.004659939216250812
AT4G35540,-0.008886155888144143
AT4G35550,-0.012515587891567342
AT4G35730,-0.012681394149570134
AT4G35750,-0.011468916711607529
AT4G35760,-0.01452069777554753
AT4G35770,-0.012026221750643724
AT4G35800,-0.012402402283368485
AT4G35850,-0.015407320166642337
AT4G35870,-0.009015996579414202
AT4G35910,-0.012281397729044578
AT4G35930,-0.012261399948531862
AT4G35987,-0.012045481444442062
AT4G36050,-0.01240937019035212
AT4G36250,-0.01689133911714452
AT4G36390,-0.01428024551644381
AT4G36400,-0.013205174727014981
AT4G36440,-0.01380928029855745
AT4G36480,-0.013608244654918758
AT4G36530,-0.014061502978321344
AT4G36630,-0.0133668226114091
AT4G36650,-0.011683552092843488
AT4G36720,-0.012591379782588782
AT4G36760,-0.012789472928860735
AT4G36890,-0.0125934543134206
AT4G36980,-0.015109073143048723
AT4G37000,-0.012907515664327983
AT4G37020,-0.013569395939994417
AT4G37130,-0.012782064870417224
AT4G37190,-0.013133792320117611
AT4G37200,-0.014514046601909704
AT4G37210,-0.014373040923733217
AT4G37270,-0.013718130709194885
AT4G37300,-0.01351329357128504
AT4G37420,-0.0003537919666502709
AT4G37460,-0.01338336169051185
AT4G37470,-0.013346125922328294
AT4G37480,-0.013489110138639628
AT4G37510,-0.016046226110759645
AT4G37550,-0.01613263144786813
AT4G37630,-0.010351383980916383
AT4G37650,-0.008716873037287078
AT4G37830,-0.012568661197560392
AT4G37925,-0.015686904888933446
AT4G37930,-0.012126864499199436
AT4G38040,-0.013685338655435886
AT4G38060,-0.009892510565751748
AT4G38062,-0.008710303729123832
AT4G38070,-0.001567510831732641
AT4G38090,-0.01429827406528779
AT4G38120,-0.014707861070585788
AT4G38130,-0.014765619076538962
AT4G38150,-0.010919112124439244
AT4G38160,-0.01484717723658785
AT4G38240,-0.01418439724462887
AT4G38260,-0.014441809619573307
AT4G38300,-0.01102955021255978
AT4G38370,-0.01421792951994725
AT4G38440,-0.011239144715632912
AT4G38490,-0.015401020086121868
AT4G38500,-0.012882927102092014
AT4G38600,-0.00394459048248265
AT4G38630,-0.013638053613014572
AT4G38760,-0.013376866820509238
AT4G38810,-0.013993537549233279
AT4G38890,-0.015211833466854474
AT4G39120,-0.016998166212990128
AT4G39160,-0.013367655507655134
AT4G39280,-0.016027413968206835
AT4G39370,-0.011483970502183088
AT4G39420,-0.010172979779712934
AT4G39470,-0.013144767437932778
AT4G39520,-0.01296431204845392
AT4G39620,-0.015217106745023306
AT4G39660,-0.014445778568896556
AT4G39680,-0.014246182947853236
AT4G39710,-0.016167121886792275
AT4G39740,-0.012626933054124575
AT4G39790,-0.005435562759303687
AT4G39810,-0.005611965726833608
AT4G39840,-0.005839663289324326
AT4G39850,-0.012754746053774337
AT4G39870,-0.013722748954203372
AT4G39880,-0.011540390031188116
AT4G39970,-0.016560651999473184
AT5G01010,-0.014482385397956045
AT5G01075,-0.014815990157293537
AT5G01110,-0.006647353660743279
AT5G01160,-0.012242956594090285
AT5G01220,-0.014675943412114083
AT5G01230,-0.012155505763084428
AT5G01260,-0.013086698518516512
AT5G01270,-0.012867786135311036
AT5G01300,-0.0044993922160504315
AT5G01310,-0.010974874736865512
AT5G01340,-0.010586113165008262
AT5G01360,-0.005809909064878763
AT5G01510,-0.012457432375662537
AT5G01700,-0.005838861143579993
AT5G01710,-0.011288657071388762
AT5G01720,-0.012649987067521311
AT5G01830,-0.0052754864936508895
AT5G01850,-0.011867765277123353
AT5G01920,-0.015221279125837492
AT5G01990,-0.013042300424972514
AT5G02030,-0.012693858743028646
AT5G02120,-0.017002858154409814
AT5G02130,-0.013514099530674612
AT5G02140,-0.005313643000634854
AT5G02160,-0.0150890265286691
AT5G02250,-0.013964187707837302
AT5G02270,-0.011645212279299592
AT5G02280,-0.014193541138836682
AT5G02310,-0.011863649202402272
AT5G02370,-0.01091978800899234
AT5G02410,-0.012325467128146868
AT5G02440,-0.011400219233709652
AT5G02470,-0.012854206281028922
AT5G02530,-0.015234274865455255
AT5G02710,-0.015819048596475913
AT5G02740,-0.013550325521823892
AT5G02810,-0.01341240651213791
AT5G02820,-0.013273336461457026
AT5G02830,-0.015052237663708664
AT5G02850,-0.007047203719818923
AT5G02880,-0.012206601014405913
AT5G02940,-0.016333076162034263
AT5G03070,-0.012277465460683989
AT5G03080,-0.012873418240185952
AT5G03160,-0.01525334467510454
AT5G03220,-0.014183987677857212
AT5G03280,-0.013284409398799006
AT5G03345,-0.014371975494374144
AT5G03430,-0.014722837844818903
AT5G03450,-0.012342372098174589
AT5G03455,-0.013043189084152123
AT5G03540,-0.014657020252863737
AT5G03555,-0.010884560612934911
AT5G03700,-0.008059673810592
AT5G03720,-0.00886497334698168
AT5G03730,-0.01334204634870286
AT5G03770,-0.009900502193581602
AT5G03800,-0.01034948653840714
AT5G03860,-0.0055862868821434175
AT5G03870,-0.009494731025000733
AT5G03880,-0.014862046849276635
AT5G03900,-0.015281899695779678
AT5G03940,-0.01735532938440699
AT5G04000,-0.006136017544930646
AT5G04070,-0.012216385809213142
AT5G04190,-0.008462974904473983
AT5G04200,-0.009844413339298941
AT5G04240,-0.011270312806855847
AT5G04260,-0.01600218649279647
AT5G04290,-0.013239134137355002
AT5G04360,-0.015016737095944142
AT5G04420,-0.01425931198664655
AT5G04430,-0.014667288282034965
AT5G04440,-0.013930153836299943
AT5G04490,-0.014485304697100432
AT5G04500,-0.0004673206713142636
AT5G04520,-0.012734083354058954
AT5G04590,-0.013153647320074508
AT5G04600,-0.012295241921561112
AT5G04610,6.924436285485001e-05
AT5G04620,-0.013615003543143983
AT5G04670,-0.01152094705048978
AT5G04710,-0.015255040926923258
AT5G04780,-0.008526304263836415
AT5G04810,-0.014509407104954386
AT5G04910,-0.013003688801617182
AT5G04920,-0.013902979809651545
AT5G04930,-0.010491716178361562
AT5G05010,-0.013791998908246757
AT5G05080,-0.01483284557955132
AT5G05190,-0.00783781910578171
AT5G05200,-0.015036634941427558
AT5G05310,-0.011637887673325993
AT5G05490,-0.0014871332958269398
AT5G05500,-0.004735331499137002
AT5G05510,-0.008447749932380535
AT5G05560,-0.011296918434817543
AT5G05570,-0.012505115881399102
AT5G05660,-0.012996998434644223
AT5G05680,-0.01198674881873879
AT5G05690,-0.014672937290306741
AT5G05740,-0.017089597071817005
AT5G05920,-0.012845210450793414
AT5G05930,-0.01353315992753876
AT5G05970,-0.01268939492473203
AT5G06120,-0.012927632703361804
AT5G06130,-0.014014022178356523
AT5G06140,-0.013501833640471148
AT5G06160,-0.014358289475499032
AT5G06180,-0.012728563674638432
AT5G06240,-0.013082008280520224
AT5G06360,-0.014918878240118302
AT5G06400,-0.004604650850121285
AT5G06410,-0.013910149673738227
AT5G06430,-0.011525160594654934
AT5G06530,-0.013693235557766465
AT5G06550,-0.012615234970743886
AT5G06580,-0.014529514896545994
AT5G06750,-0.012000373608424885
AT5G06760,-0.006676939277609963
AT5G06800,-0.006872107987960396
AT5G06830,-0.01354009670071308
AT5G06839,-0.005088501868275014
AT5G06940,-0.007460371021461869
AT5G06970,-0.01417880760612386
AT5G07120,-0.013485347835882542
AT5G07140,-0.009924721040457066
AT5G07270,-0.012865848984198338
AT5G07340,-0.014507289876320828
AT5G07350,-0.01409092767422592
AT5G07360,-0.012789904223485532
AT5G07370,-0.01243244511690782
AT5G07380,-0.004456812284169881
AT5G07590,-0.01294603216376066
AT5G07620,-0.010664713808400542
AT5G07630,-0.013152525848748221
AT5G07660,-0.007879115229058826
AT5G07810,-0.008219398372273973
AT5G07840,-0.013334021939857983
AT5G07910,-0.011895140764098033
AT5G07920,-0.011233637633150346
AT5G07950,-0.013256576502310302
AT5G08010,-0.012751346003245805
AT5G08020,-0.012647673709060269
AT5G08110,-0.009979487772008732
AT5G08120,-0.013938976927106413
AT5G08160,-0.014275047431681447
AT5G08170,-0.014188504489154336
AT5G08180,-0.012731687917366136
AT5G08190,-0.013474673587039908
AT5G08230,-0.010879364303189244
AT5G08270,-0.011255694953342494
AT5G08280,-0.015654317526980432
AT5G08290,-0.011829904191606991
AT5G08300,-0.01370260014818181
AT5G08305,-0.0064108048412452835
AT5G08335,-0.011143647070554099
AT5G08340,-0.011354415563495493
AT5G08400,-0.013724528267315086
AT5G08410,-0.01120134740421397
AT5G08415,-0.015616599400328314
AT5G08420,-0.014513779349412304
AT5G08450,-0.013130128781738724
AT5G08470,-0.013262145439311226
AT5G08500,-0.013743787540803305
AT5G08530,-0.011849658522297258
AT5G08540,-0.014945659542890025
AT5G08550,-0.011958647222265431
AT5G08565,-0.011746902837203532
AT5G08630,-0.012110760851480508
AT5G08650,-0.01615896176963407
AT5G08710,-0.013194294829746156
AT5G08720,-0.014636842107255472
AT5G08740,-0.013948665314404248
AT5G09230,-0.013889126667618606
AT5G09260,-0.013125506186637314
AT5G09270,-0.012782725470559975
AT5G09280,-3.158180351629704e-05
AT5G09290,-0.004834578673659904
AT5G09310,-0.012080702232786893
AT5G09350,-0.010062150901889536
AT5G09390,-0.014490194146767485
AT5G09450,-0.012651262714489889
AT5G09570,-0.0047612016600401775
AT5G09580,-0.009747273253691202
AT5G09620,-0.011416458282447797
AT5G09650,-0.015115792843085254
AT5G09670,-0.01370497670975772
AT5G09680,-0.013379198257627579
AT5G09690,-0.009802812346548935
AT5G09740,-0.013509085027243956
AT5G09770,-0.014601711555586393
AT5G09790,-0.010930215583986444
AT5G09840,-0.009461772937266045
AT5G09850,-0.012542631417390973
AT5G09860,-0.014433044828091855
AT5G09900,-0.013933672122883468
AT5G09910,-0.0008926914581260742
AT5G09920,-0.014266279263033229
AT5G09930,-0.0019423746014659115
AT5G09950,-0.005315889118527141
AT5G10050,-0.014235150445928432
AT5G10060,-0.014530443802702749
AT5G10070,-0.014727303715380367
AT5G10080,-0.011480655912616454
AT5G10110,-0.01216302683208063
AT5G10150,-0.014388541289745685
AT5G10200,-0.012732966003114575
AT5G10270,-0.012771072432469572
AT5G10460,-0.015437623142099717
AT5G10470,-0.015197093709291164
AT5G10480,-0.016752806741918053
AT5G10520,-0.007297963156651253
AT5G10540,-0.01167494376471464
AT5G10605,-0.009417527964152312
AT5G10630,-0.01341767218276114
AT5G10690,-0.016540191919706453
AT5G10700,-0.012304737337158896
AT5G10710,-0.012755291983317466
AT5G10720,-0.0030843273741603615
AT5G10730,-0.01314204596229418
AT5G10750,-0.008873653695526356
AT5G10780,-0.013433593259734738
AT5G10790,-0.011358294247175311
AT5G10800,-0.010414246127167721
AT5G10910,-0.015054571867593616
AT5G10920,-0.014995577723266271
AT5G10940,-0.014320159402346551
AT5G11010,-0.013045213723633162
AT5G11030,-0.012750260410866372
AT5G11040,-0.012503507836781013
AT5G11080,-0.0001749638273541894
AT5G11110,-0.009431341569574507
AT5G11170,-0.01462684909574458
AT5G11240,-0.014267697095919804
AT5G11270,-0.014828232365182601
AT5G11330,-0.014908057443282004
AT5G11340,-0.012941628780632606
AT5G11450,-0.01693542435141297
AT5G11490,-0.013889660829288593
AT5G11500,-0.01187406878796107
AT5G11560,-0.01438047390488058
AT5G11580,-0.01487342479157924
AT5G11620,-0.005772827269465163
AT5G11640,-0.013855895970127713
AT5G11650,-0.007476505862627177
AT5G11680,-0.012851354733764624
AT5G11710,-0.014148278856791246
AT5G11720,-0.014166416420907865
AT5G11770,-0.009485304394483137
AT5G11780,-0.008680599593860154
AT5G11810,-0.013649077027748492
AT5G11840,-0.012756126751520202
AT5G11860,-0.013455987763981906
AT5G11900,-0.014616792402048797
AT5G11960,-0.012684000464995144
AT5G11980,-0.013986262152132018
AT5G12040,-0.014551819570051883
AT5G12130,-0.015105848139837418
AT5G12200,-0.014964289146482694
AT5G12220,-0.012695786998113114
AT5G12230,-0.013630869151383881
AT5G12260,-0.0118888730931043
AT5G12290,-0.013647537900006576
AT5G12370,-0.01520002609042206
AT5G12400,-0.011109597177221976
AT5G12410,-0.014399662462963259
AT5G12470,-0.014647423445406484
AT5G12860,-0.013173859045036242
AT5G12900,-0.013479363575209508
AT5G12920,-0.008364712958095167
AT5G13010,-0.012171587539199667
AT5G13030,-0.013149762170883459
AT5G13050,-0.01438093541414048
AT5G13060,-0.011342299241283075
AT5G13070,-0.01291201319104179
AT5G13100,-0.014007445392971905
AT5G13190,-0.00900690708931313
AT5G13200,-0.009880834157607713
AT5G13240,-0.014082813599809832
AT5G13290,-0.011406315217477045
AT5G13310,-0.002425738516755784
AT5G13400,-0.015124128351329688
AT5G13410,-0.016576631592050105
AT5G13420,-0.013380443975522537
AT5G13450,-0.013376141671822233
AT5G13520,-0.014161190201761372
AT5G13530,-0.013376080976221026
AT5G13570,-0.013088576589766945
AT5G13630,-0.015035660562983208
AT5G13650,-0.01459454191889015
AT5G13680,-0.012193535692677964
AT5G13690,-0.015513606039143117
AT5G13700,-0.006308586765946207
AT5G13710,-0.015412677073833888
AT5G13720,-0.013678181042291501
AT5G13760,-0.011476852847440535
AT5G13770,-0.013021073453647653
AT5G13780,-0.01350607220977072
AT5G13800,-0.011483600018005101
AT5G13880,-0.00744716296090405
AT5G13890,-0.0030844169477073913
AT5G13950,-0.013388213808909517
AT5G13960,-0.013302283942537036
AT5G14020,-0.0024217648736675917
AT5G14030,-0.011443667147183801
AT5G14050,-0.014020613646219418
AT5G14080,-0.011440509505643667
AT5G14100,-0.014798404705770981
AT5G14210,-0.01349725327232989
AT5G14220,-0.014690475647098121
AT5G14230,-0.009714351104906784
AT5G14240,-0.013460651980298244
AT5G14250,-0.014443093383613222
AT5G14260,-0.015882530004387524
AT5G14360,-0.0067779227754665656
AT5G14440,-0.01500564597330675
AT5G14460,-0.01452157618851532
AT5G14520,-0.015135826920778495
AT5G14530,-0.013227155029004865
AT5G14580,-0.01109298399418802
AT5G14600,-0.013105213516389118
AT5G14660,-0.016205645172073627
AT5G14700,-0.012232502924311526
AT5G14710,-0.014424453247605688
AT5G14760,-0.010384250474674731
AT5G14780,-0.01302161640927079
AT5G14800,-0.014041329241468196
AT5G14850,-0.012924116175013232
AT5G14910,-0.015542564584151918
AT5G14950,-0.011401968248889225
AT5G14980,-0.0011669134798045788
AT5G15010,-0.009086527959325526
AT5G15100,-0.0005723565702466842
AT5G15170,-0.01248043493477467
AT5G15280,-0.009904271603602823
AT5G15300,-0.006118754606594608
AT5G15330,-0.012119119462816269
AT5G15390,-0.015046818935619238
AT5G15400,-0.013684556263082069
AT5G15410,-0.015814801458191013
AT5G15540,-0.012526082951984928
AT5G15640,-0.012950297039336263
AT5G15680,-0.011504342110868482
AT5G15710,-0.009874041734967164
AT5G15730,-0.01338954938368306
AT5G15750,-0.014762938032502363
AT5G15770,0.0011390233195522415
AT5G15880,-0.013232257179936174
AT5G15920,-0.011204024047028615
AT5G16150,-0.015567643898685406
AT5G16160,-0.010239799924307808
AT5G16210,-0.01364855914420348
AT5G16270,-0.013933489348870952
AT5G16280,-0.013306940746662997
AT5G16300,-0.012431492962202532
AT5G16460,-0.0002586166540825942
AT5G16510,-0.012674687207001413
AT5G16520,-0.012712210663417618
AT5G16530,-0.007501087423608788
AT5G16610,-0.01282556752218432
AT5G16620,-0.01598609307644463
AT5G16630,-0.011840577314641781
AT5G16690,-0.010430642434552741
AT5G16715,-0.016246327333170423
AT5G16750,-0.013900679964588722
AT5G16760,-0.011849725224738143
AT5G16810,-0.01495928945290881
AT5G16880,-0.011397285484544852
AT5G16890,-0.012545719535850475
AT5G16940,-0.013029432580186079
AT5G17070,-0.014168552441008307
AT5G17170,-0.015609463191123047
AT5G17210,-0.011864743776338291
AT5G17240,-0.011607988780906428
AT5G17250,-0.011747894437062057
AT5G17270,-0.012988795854604364
AT5G17290,-0.01301481583693827
AT5G17370,-0.011704348731971181
AT5G17380,-0.010426967935857376
AT5G17410,-0.013813953453825821
AT5G17460,-0.007638619510663667
AT5G17520,-0.01315374686090158
AT5G17530,-0.015685390088196863
AT5G17560,-0.01333581061693105
AT5G17620,-0.013705147783332672
AT5G17660,-0.014691675167281577
AT5G17670,-0.01528468960690208
AT5G17690,-0.013345899091124009
AT5G17770,-0.014026628254255498
AT5G17790,-0.0132566125901695
AT5G17840,-0.014238639160888134
AT5G17910,-0.009142159789225304
AT5G17930,-0.013505361975240852
AT5G17990,-0.014079011200524148
AT5G18070,-0.009847002925958574
AT5G18110,-0.013099475772515612
AT5G18200,-0.011829731418612257
AT5G18230,-0.0148813489762339
AT5G18400,-0.013915664561561743
AT5G18410,-0.014533720073790024
AT5G18420,-0.013766311051773386
AT5G18440,-0.01384483273152504
AT5G18480,-0.013247706027742117
AT5G18525,-0.011477099930756298
AT5G18540,-0.0104567693737017
AT5G18570,-0.016795026416193844
AT5G18580,-0.013985663068365847
AT5G18590,-0.015669271932726145
AT5G18630,-0.013708119937235135
AT5G18660,-0.015856004829200437
AT5G18670,-0.012604726648405623
AT5G18700,-0.012463626489207078
AT5G18830,-0.01276087953405965
AT5G18940,-0.014126821477162873
AT5G19020,-0.008158594073628048
AT5G19050,-0.012342816798482257
AT5G19130,-0.012809786847597327
AT5G19140,-0.015134989935084038
AT5G19150,-0.01437289473470884
AT5G19180,-0.013823423395881817
AT5G19210,-0.013914454221979646
AT5G19280,-0.013294413139117042
AT5G19300,-0.013411460378380225
AT5G19370,-0.015653247086867578
AT5G19400,-0.01209417624048034
AT5G19460,-0.0142209386977528
AT5G19485,-0.01402482423285558
AT5G19500,-0.01480348221014158
AT5G19540,-0.014171335258201948
AT5G19590,-0.012139483361685062
AT5G19610,1.570862867570297e-05
AT5G19620,-0.015422447391529611
AT5G19630,-0.013391043664109271
AT5G19660,-0.01271495520923029
AT5G19680,-0.013910759692055323
AT5G19690,-0.014874979664397476
AT5G19730,-0.01363644447607535
AT5G19750,-0.0157088423377646
AT5G19760,-0.01299921168673839
AT5G19855,-0.013168909865487435
AT5G19900,-0.00960428955740863
AT5G19910,-0.012778836048577833
AT5G19930,-0.013032654605391486
AT5G19940,-0.015670636346766815
AT5G19980,-0.010693763978306615
AT5G19990,-0.01396594889005931
AT5G20040,-0.015206594555541164
AT5G20050,-0.008995106606869637
AT5G20070,-0.014595232445142315
AT5G20080,-0.014276837366694967
AT5G20130,-0.016611105251545286
AT5G20140,-0.016699920577893778
AT5G20170,-0.012940917140136341
AT5G20240,-0.004563162497239078
AT5G20250,-0.013097370198212922
AT5G20300,-0.011472144460003613
AT5G20320,-0.012135658479867906
AT5G20380,-0.014433686706225815
AT5G20520,-0.013563512788001443
AT5G20600,-0.011597299598169518
AT5G20610,-0.011675206027961233
AT5G20635,-0.010926938995775338
AT5G20650,-0.008673799488004374
AT5G20660,-0.013998715028945738
AT5G20720,-0.01381586381188886
AT5G20850,-0.010043407678885752
AT5G20890,-0.014425501771810564
AT5G20930,-0.012512112381410565
AT5G20990,-0.014594347483799622
AT5G21040,-0.012190107815428718
AT5G21050,-0.0028653072302985967
AT5G21060,-0.015618140530069803
AT5G21070,-0.012836262052518973
AT5G21140,-0.009886428419246626
AT5G21160,-0.014442613123233475
AT5G21222,-0.015315923102836209
AT5G21280,-0.007933458708288486
