SampleID,family,tissue,stress,AboveBelow,VegetativeRepro,PC1,PC2
SRR8692627,Solanaceae,leaf,salt,Above,Vegetative,35.58341790076383,26.13152398000992
SRR8692645,Solanaceae,leaf,salt,Above,Vegetative,39.98848699527218,27.758564492618863
SRR6122660,Solanaceae,leaf,healthy,Above,Vegetative,22.077729574266126,30.574957574040337
SRR6122661,Solanaceae,leaf,healthy,Above,Vegetative,18.26506071324835,29.139498320891658
SRR6122676,Solanaceae,leaf,healthy,Above,Vegetative,25.62685011782038,29.710941505145666
SRR6122677,Solanaceae,leaf,healthy,Above,Vegetative,30.587027905135464,30.487292764128608
SRR6122682,Solanaceae,leaf,healthy,Above,Vegetative,28.08479732843035,27.286469276313895
SRR6122666,Solanaceae,leaf,healthy,Above,Vegetative,20.994592958028615,26.973883009133196
SRR6122668,Solanaceae,leaf,healthy,Above,Vegetative,27.84627021877857,28.58229496825766
SRR6122669,Solanaceae,leaf,healthy,Above,Vegetative,32.173808669412814,30.495871135222934
SRR6122670,Solanaceae,leaf,healthy,Above,Vegetative,21.960483122352844,29.693661107793197
SRR6122671,Solanaceae,leaf,healthy,Above,Vegetative,21.286639795992294,29.73966466432458
SRR6122673,Solanaceae,leaf,healthy,Above,Vegetative,20.788199071520776,27.969815735524477
SRR6122664,Solanaceae,leaf,healthy,Above,Vegetative,28.0316306368946,29.848436840402968
SRR6122665,Solanaceae,leaf,healthy,Above,Vegetative,25.64236226669393,31.87686222138054
SRR6122672,Solanaceae,leaf,healthy,Above,Vegetative,33.915486657520134,23.324755484155688
SRR6122680,Solanaceae,leaf,healthy,Above,Vegetative,28.252611276117246,28.519442076224784
SRR6122681,Solanaceae,leaf,healthy,Above,Vegetative,36.580432612546865,26.904510659826556
SRR6122683,Solanaceae,leaf,healthy,Above,Vegetative,35.25401383201013,29.023895001462922
SRR6122667,Solanaceae,leaf,healthy,Above,Vegetative,18.6327852089076,21.92570685506098
SRR6122674,Solanaceae,leaf,healthy,Above,Vegetative,11.316694323809916,21.007073690682518
SRR6122675,Solanaceae,leaf,healthy,Above,Vegetative,19.3844893702548,24.59621366053639
SRR6122688,Solanaceae,fruit,healthy,Above,Reproductive,87.61474168369975,-3.8200364120535086
SRR6122689,Solanaceae,fruit,healthy,Above,Reproductive,93.05278433535082,-0.8638767357102146
SRR6122690,Solanaceae,fruit,healthy,Above,Reproductive,84.76869433012232,-0.7756737021418915
SRR6122678,Solanaceae,fruit,healthy,Above,Reproductive,84.22220146501915,-14.83250556740539
SRR6122679,Solanaceae,fruit,healthy,Above,Reproductive,81.53333342505569,-16.11168886631006
SRR6122684,Solanaceae,fruit,healthy,Above,Reproductive,97.30486004693758,-15.305862303248215
SRR6122685,Solanaceae,fruit,healthy,Above,Reproductive,74.75081643979787,-0.8172298132752195
SRR6122686,Solanaceae,fruit,healthy,Above,Reproductive,79.24393140061167,-1.6187923594534603
SRR6122687,Solanaceae,fruit,healthy,Above,Reproductive,83.8458555193028,2.4555952526922837
SRR6122691,Solanaceae,fruit,healthy,Above,Reproductive,56.159623866841294,-3.1363677433066304
SRR6122692,Solanaceae,fruit,healthy,Above,Reproductive,53.09407014478033,-2.7685190363294243
SRR6122693,Solanaceae,fruit,healthy,Above,Reproductive,54.55605026438032,-5.356573122618761
SRR6122611,Solanaceae,fruit,healthy,Above,Reproductive,67.35988135184226,-14.658734740970509
SRR6122612,Solanaceae,fruit,healthy,Above,Reproductive,72.89179223970109,-13.031905530254583
SRR6122613,Solanaceae,fruit,healthy,Above,Reproductive,67.9050340812237,-15.370887719683155
SRR6122614,Solanaceae,fruit,healthy,Above,Reproductive,63.933850467869824,-13.770889370350345
SRR6122615,Solanaceae,fruit,healthy,Above,Reproductive,56.199792119358236,-12.594148998595777
SRR6122616,Solanaceae,fruit,healthy,Above,Reproductive,49.87460796981018,-11.685120347079987
SRR6122608,Solanaceae,fruit,healthy,Above,Reproductive,52.83843614224737,-8.840533272255845
SRR6122609,Solanaceae,fruit,healthy,Above,Reproductive,52.89340273551405,-10.256351173772943
SRR6122617,Solanaceae,fruit,healthy,Above,Reproductive,53.30820496796765,-8.464337619731785
SRR6122619,Solanaceae,fruit,healthy,Above,Reproductive,94.91909341138017,-23.140004294352515
SRR6122624,Solanaceae,fruit,healthy,Above,Reproductive,106.45582401665155,-22.399311231384903
SRR6122625,Solanaceae,fruit,healthy,Above,Reproductive,104.04416856833673,-25.23446809052151
SRR6122610,Solanaceae,fruit,healthy,Above,Reproductive,88.28135362011936,-21.599543758525147
SRR6122626,Solanaceae,fruit,healthy,Above,Reproductive,92.4432095202899,-21.791950429548088
SRR6122627,Solanaceae,fruit,healthy,Above,Reproductive,91.03152380456997,-22.635486415578058
SRR6122618,Solanaceae,fruit,healthy,Above,Reproductive,111.56154746494396,-21.303415886492594
SRR6122620,Solanaceae,fruit,healthy,Above,Reproductive,96.0424389783999,-22.463698886192358
SRR6122621,Solanaceae,fruit,healthy,Above,Reproductive,88.61870452235938,-22.88771567404878
SRR6122622,Solanaceae,fruit,healthy,Above,Reproductive,80.83198883756278,-18.667752414133542
SRR6122623,Solanaceae,fruit,healthy,Above,Reproductive,109.16427687806352,-16.654359076915732
SRR6122694,Solanaceae,fruit,healthy,Above,Reproductive,95.74293516932664,-19.96074244456926
SRR6122701,Solanaceae,fruit,healthy,Above,Reproductive,94.88370533316609,-22.15830173769309
SRR6122702,Solanaceae,fruit,healthy,Above,Reproductive,81.37900918561627,-23.792956222293924
SRR6122703,Solanaceae,fruit,healthy,Above,Reproductive,99.12701510727332,-23.26509884254958
SRR6122698,Solanaceae,fruit,healthy,Above,Reproductive,99.39481450453609,-21.622106474476823
SRR6122699,Solanaceae,fruit,healthy,Above,Reproductive,112.77246929418159,-20.02935124551254
SRR6122700,Solanaceae,fruit,healthy,Above,Reproductive,102.71855141353599,-19.862273866613805
SRR6122695,Solanaceae,fruit,healthy,Above,Reproductive,82.40132730339637,-21.55674857780373
SRR6122696,Solanaceae,fruit,healthy,Above,Reproductive,81.41886511682173,-23.078824707352826
SRR6122697,Solanaceae,fruit,healthy,Above,Reproductive,79.70977991201391,-23.534663229245062
SRR771931,Solanaceae,stem,healthy,Above,Vegetative,68.0549211774603,-39.58718605489575
SRR771940,Solanaceae,root,healthy,Below,Vegetative,56.08014905319145,-59.12809700567796
SRR771924,Solanaceae,stem,healthy,Above,Vegetative,50.06157580862942,-20.599682394540313
SRR8549397,Solanaceae,flower,healthy,Above,Reproductive,39.17182009921683,-24.394428842602363
SRR8549398,Solanaceae,flower,healthy,Above,Reproductive,33.79035473707716,-25.64033406432536
SRR771942,Solanaceae,fruit,healthy,Above,Reproductive,67.28070497454374,-27.789517639221877
SRR771934,Solanaceae,fruit,healthy,Above,Reproductive,39.755096174210884,-32.361852350302236
SRR771951,Solanaceae,fruit,healthy,Above,Reproductive,67.00124962141427,-25.6790400014983
SRR771941,Solanaceae,fruit,healthy,Above,Reproductive,51.361232235213585,-1.4504376593179793
SRR771933,Solanaceae,fruit,healthy,Above,Reproductive,90.03461516566644,-30.7976868024916
SRR771935,Solanaceae,fruit,healthy,Above,Reproductive,51.48054351392264,-31.067829372185102
SRR771936,Solanaceae,fruit,healthy,Above,Reproductive,51.68130400076494,-28.393685228264044
SRR771943,Solanaceae,fruit,healthy,Above,Reproductive,26.611001941633212,-27.765973052714692
SRR771929,Solanaceae,fruit,healthy,Above,Reproductive,19.64895228778473,-13.003121251002424
SRR771944,Solanaceae,fruit,healthy,Above,Reproductive,32.6716762351624,-24.218428139074614
SRR771945,Solanaceae,fruit,healthy,Above,Reproductive,42.05557163883359,-25.336132994327155
SRR771946,Solanaceae,fruit,healthy,Above,Reproductive,37.376053341290884,-32.97037509520208
SRR771953,Solanaceae,fruit,healthy,Above,Reproductive,37.06644186395475,-28.980176669703965
SRR771952,Solanaceae,fruit,healthy,Above,Reproductive,34.06414695407842,-17.239187264674595
SRR771954,Solanaceae,fruit,healthy,Above,Reproductive,31.149608032241407,-22.21988637148887
SRR771956,Solanaceae,fruit,healthy,Above,Reproductive,27.55308095492571,-20.7825001911134
SRR771955,Solanaceae,fruit,healthy,Above,Reproductive,41.059976852858476,-29.46691878709691
SRR771947,Solanaceae,fruit,healthy,Above,Reproductive,48.29265267756097,-35.90703422150542
SRR771938,Solanaceae,fruit,healthy,Above,Reproductive,41.68972387641166,-21.239635665110065
SRR771948,Solanaceae,fruit,healthy,Above,Reproductive,30.28644193273901,-13.934798594312898
SRR771939,Solanaceae,fruit,healthy,Above,Reproductive,47.9443136393189,-9.41661918575457
SRR771925,Solanaceae,leaf,healthy,Above,Vegetative,38.408796695098566,-7.147317754080372
SRR771928,Solanaceae,flower,healthy,Above,Reproductive,52.524739900714046,-17.06082902191112
SRR771927,Solanaceae,leaf,healthy,Above,Vegetative,52.2926943693413,30.293063062059275
SRR771932,Solanaceae,flower,healthy,Above,Reproductive,74.1758748798353,-33.376295102536155
SRR8549402,Solanaceae,root,healthy,Below,Vegetative,76.17364234310692,-62.15654765389146
SRR8549403,Solanaceae,root,healthy,Below,Vegetative,89.06723580664355,-58.46871172386826
SRR8549404,Solanaceae,root,healthy,Below,Vegetative,74.36784791399684,-62.771175707505776
SRR8549399,Solanaceae,stem,healthy,Above,Vegetative,59.69640445021304,-21.686468686965018
SRR8549400,Solanaceae,stem,healthy,Above,Vegetative,62.294809849515794,-23.223550827547133
SRR8549401,Solanaceae,stem,healthy,Above,Vegetative,56.831823571181815,-22.31492859432487
SRR1066056,Fabaceae,root,cold,Below,Vegetative,126.76774590147203,-42.31099905345719
SRR1066057,Fabaceae,root,drought,Below,Vegetative,129.18076704165338,-42.879788659221695
SRR1066058,Fabaceae,root,salt,Below,Vegetative,103.64701471600645,-45.88470694628682
SRR1066059,Fabaceae,root,healthy,Below,Vegetative,124.52414526328215,-42.71653587707373
SRR1066060,Fabaceae,stem,cold,Above,Vegetative,116.48637793813613,-41.518241725717914
SRR1066061,Fabaceae,stem,drought,Above,Vegetative,121.81536392023212,-40.745085852248636
SRR1066062,Fabaceae,stem,salt,Above,Vegetative,115.96534381911441,-41.5960334825512
SRR1066063,Fabaceae,stem,healthy,Above,Vegetative,124.05540455968469,-40.826973753395784
SRR8100113,Solanaceae,flower,healthy,Above,Reproductive,73.18953663976353,-21.93434612369965
SRR8100115,Solanaceae,flower,healthy,Above,Reproductive,63.66390741473152,-23.335869930253203
SRR8100093,Solanaceae,leaf,healthy,Above,Vegetative,20.885311240130804,0.07682802101942754
SRR8100094,Solanaceae,leaf,healthy,Above,Vegetative,17.686845056498555,0.26593183549690913
SRR8100095,Solanaceae,leaf,healthy,Above,Vegetative,16.104612850084163,1.9529793498687595
SRR8100099,Solanaceae,fruit,healthy,Above,Reproductive,21.83093398052539,-15.453530312471123
SRR8100100,Solanaceae,fruit,healthy,Above,Reproductive,13.545394835712719,-14.669283614539784
SRR8100111,Solanaceae,fruit,healthy,Above,Reproductive,12.921653380321068,-12.49169977682326
SRR8100105,Solanaceae,fruit,healthy,Above,Reproductive,12.905264331339048,-14.36499256087087
SRR8100106,Solanaceae,fruit,healthy,Above,Reproductive,12.60851698732813,-12.41519563476658
SRR8100112,Solanaceae,fruit,healthy,Above,Reproductive,17.18488549372117,-15.617144510454883
SRR8100103,Solanaceae,fruit,healthy,Above,Reproductive,15.674861907802683,-34.46387480946399
SRR8100104,Solanaceae,fruit,healthy,Above,Reproductive,14.922051789406583,-34.54339970850757
SRR8100109,Solanaceae,fruit,healthy,Above,Reproductive,13.945073536273327,-34.08291162897612
SRR8100107,Solanaceae,fruit,healthy,Above,Reproductive,15.115603536674987,-34.48663435572426
SRR8100108,Solanaceae,fruit,healthy,Above,Reproductive,14.301670555348018,-33.88954839347895
SRR8100110,Solanaceae,fruit,healthy,Above,Reproductive,14.286613425945944,-34.62102703149608
SRR8100096,Solanaceae,root,healthy,Below,Vegetative,25.554349589957187,-66.31605512744227
SRR8100097,Solanaceae,root,healthy,Below,Vegetative,322.77100484944117,-15.653900888260015
SRR8100098,Solanaceae,root,healthy,Below,Vegetative,26.43941738560582,-67.58674268351787
SRR8100101,Solanaceae,stem,healthy,Above,Vegetative,15.399237339138281,-27.646885910054806
SRR8100102,Solanaceae,stem,healthy,Above,Vegetative,19.343943507729307,-24.923037469779835
SRR8100114,Solanaceae,stem,healthy,Above,Vegetative,12.254966648031584,-26.185369289738833
SRR771937,Solanaceae,fruit,healthy,Above,Reproductive,87.87081333480066,-16.84791956197196
SRR8100089,Solanaceae,leaf,healthy,Above,Vegetative,15.796853109224502,7.2552898514222655
SRR8100090,Solanaceae,leaf,healthy,Above,Vegetative,3.520789736419833,3.5077998809618824
SRR8100092,Solanaceae,leaf,healthy,Above,Vegetative,7.912673802323905,1.9059357979391054
SRR771926,Solanaceae,leaf,healthy,Above,Vegetative,35.750993563666775,-8.31197350985789
SRR771930,Solanaceae,fruit,healthy,Above,Reproductive,36.47620282610272,-8.988267314888079
SRR8100074,Solanaceae,fruit,healthy,Above,Reproductive,35.650638305923884,-10.758959409057677
SRR8100087,Solanaceae,fruit,healthy,Above,Reproductive,38.55113113759125,-10.430673916741851
SRR8100088,Solanaceae,fruit,healthy,Above,Reproductive,37.68041138437714,-10.553177942081104
SRR8100073,Solanaceae,fruit,healthy,Above,Reproductive,15.597901747100611,3.3824124402081335
SRR8100079,Solanaceae,fruit,healthy,Above,Reproductive,9.741141910687569,-9.427950601464671
SRR8100080,Solanaceae,fruit,healthy,Above,Reproductive,10.392077568515841,0.17676090594806992
SRR8100076,Solanaceae,fruit,healthy,Above,Reproductive,33.06684890433034,-20.921674285127494
SRR8100081,Solanaceae,fruit,healthy,Above,Reproductive,29.836913825718202,-19.217737728116983
SRR8100082,Solanaceae,fruit,healthy,Above,Reproductive,33.4098995700229,-20.777504574615183
SRR8100075,Solanaceae,fruit,healthy,Above,Reproductive,13.214913744587678,-28.473242205794755
SRR8100077,Solanaceae,fruit,healthy,Above,Reproductive,13.05589120479357,-29.297335576362222
SRR8100078,Solanaceae,fruit,healthy,Above,Reproductive,7.869127007270013,-30.37763330724176
SRR8100085,Solanaceae,root,healthy,Below,Vegetative,8.440918136169605,-71.07941660373199
SRR8100086,Solanaceae,root,healthy,Below,Vegetative,7.083975549944357,-70.84931607654718
SRR8100091,Solanaceae,root,healthy,Below,Vegetative,7.096599353120803,-71.18735053441543
SRR771949,Solanaceae,root,healthy,Below,Vegetative,37.09280821372799,-55.37895915067812
SRR8100072,Solanaceae,stem,healthy,Above,Vegetative,-8.326190971830304,-35.73038186965313
SRR8100083,Solanaceae,stem,healthy,Above,Vegetative,-6.817710602878341,-35.631311052862834
SRR8100084,Solanaceae,stem,healthy,Above,Vegetative,-1.7359498128528548,-32.9794037800716
SRR771950,Solanaceae,stem,healthy,Above,Vegetative,44.9818488319406,-22.51583203426388
SRR8100069,Solanaceae,flower,healthy,Above,Reproductive,15.202865231586678,-25.3936342845013
SRR8100070,Solanaceae,flower,healthy,Above,Reproductive,24.27291809092725,-23.49185239423096
SRR8100071,Solanaceae,flower,healthy,Above,Reproductive,17.36255031252479,-25.12432821793542
SRR6389278,Cucurbitaceae,leaf,healthy,Above,Vegetative,46.09712709732081,38.19680573709674
SRR6389279,Cucurbitaceae,leaf,healthy,Above,Vegetative,45.57249770941777,35.557233870300976
SRR6389286,Cucurbitaceae,leaf,healthy,Above,Vegetative,45.4078822137202,37.64341637664572
SRR6389280,Cucurbitaceae,root,nitrogen,Below,Vegetative,12.784401076012715,-42.78680300675988
SRR6389281,Cucurbitaceae,root,nitrogen,Below,Vegetative,7.702798359122644,-48.41768907751709
SRR6389288,Cucurbitaceae,root,nitrogen,Below,Vegetative,7.975617327611646,-51.899574422498354
SRR6389282,Cucurbitaceae,leaf,nitrogen,Above,Vegetative,33.0760656682797,22.12037015843162
SRR6389283,Cucurbitaceae,leaf,nitrogen,Above,Vegetative,27.473170631021677,21.945070452490686
SRR6389289,Cucurbitaceae,leaf,nitrogen,Above,Vegetative,24.17735936464664,24.136837360825314
SRR6389284,Cucurbitaceae,root,healthy,Below,Vegetative,18.695587469013454,-57.02146620445125
SRR6389285,Cucurbitaceae,root,healthy,Below,Vegetative,15.95081072267445,-52.19360669130518
SRR6389287,Cucurbitaceae,root,healthy,Below,Vegetative,18.23388169690965,-52.29576034511422
SRR2033940,Cucurbitaceae,flower,healthy,Above,Reproductive,8.040877206438173,-23.850607930819496
SRR2033941,Cucurbitaceae,flower,healthy,Above,Reproductive,16.18502521765025,-15.673033128110509
SRR2033942,Cucurbitaceae,flower,healthy,Above,Reproductive,-5.448213660547457,-16.72053555931199
SRR2033943,Cucurbitaceae,flower,healthy,Above,Reproductive,2.4138152058436266,-15.507362923068793
SRR915982,Cucurbitaceae,root,healthy,Below,Vegetative,39.792635225589635,-58.19126910567467
SRR916132,Cucurbitaceae,root,other,Below,Vegetative,33.35070255629506,-58.22744415924094
SRR916133,Cucurbitaceae,root,healthy,Below,Vegetative,35.076876737952496,-57.64610193967026
SRR916135,Cucurbitaceae,root,other,Below,Vegetative,37.03319308526456,-55.0081705677905
SRR916156,Cucurbitaceae,root,healthy,Below,Vegetative,46.35485961849253,-57.77738542052166
SRR916184,Cucurbitaceae,root,other,Below,Vegetative,46.35297323777698,-55.308975099283835
SRR916185,Cucurbitaceae,root,healthy,Below,Vegetative,46.89503370116192,-56.44696162264028
SRR916186,Cucurbitaceae,root,other,Below,Vegetative,41.14464961237328,-54.7753088964589
SRR7075814,Cucurbitaceae,leaf,healthy,Above,Vegetative,55.574473165759926,34.982394789753876
SRR7075815,Cucurbitaceae,leaf,healthy,Above,Vegetative,62.976821823412045,40.23658848288002
SRR7075816,Cucurbitaceae,leaf,drought,Above,Vegetative,59.45629321433542,26.2098691690689
SRR7075817,Cucurbitaceae,leaf,drought,Above,Vegetative,55.7746692379614,25.450320274509597
SRR7075818,Cucurbitaceae,leaf,healthy,Above,Vegetative,71.4414552242854,46.12113553198381
SRR7075819,Cucurbitaceae,leaf,healthy,Above,Vegetative,69.00984432261828,45.702448777254176
SRR7075820,Cucurbitaceae,leaf,drought,Above,Vegetative,51.500697051657454,30.88055631536784
SRR7075821,Cucurbitaceae,leaf,drought,Above,Vegetative,55.56030823843396,30.767526485785783
SRR7075822,Cucurbitaceae,leaf,healthy,Above,Vegetative,63.51904474693831,40.39852617029932
SRR7075823,Cucurbitaceae,leaf,healthy,Above,Vegetative,66.17486511432061,38.72304620410797
SRR7075824,Cucurbitaceae,leaf,drought,Above,Vegetative,52.047447386585745,0.703313377970203
SRR7075825,Cucurbitaceae,leaf,drought,Above,Vegetative,52.65092561488468,2.9279905618420177
SRR7075826,Cucurbitaceae,leaf,drought,Above,Vegetative,40.45404994079429,13.787881511826846
SRR7075827,Cucurbitaceae,leaf,drought,Above,Vegetative,39.861989651116076,17.773263411441448
SRR7075828,Cucurbitaceae,leaf,healthy,Above,Vegetative,69.37456579944245,41.43489143727915
SRR7075829,Cucurbitaceae,leaf,healthy,Above,Vegetative,78.20597040295843,41.75156485955094
SRR11040540,Cucurbitaceae,leaf,healthy,Above,Vegetative,62.53587198084589,45.18172897993503
SRR11040541,Cucurbitaceae,leaf,healthy,Above,Vegetative,56.944157178736766,19.092381470217962
SRR11040542,Cucurbitaceae,leaf,healthy,Above,Vegetative,56.56766208945093,48.485558685522534
SRR11040543,Cucurbitaceae,leaf,drought,Above,Vegetative,32.860660836478885,36.897205693876884
